contact_id,account_id,full_name,title,buying_role,email_open_rate,email_reply_count_90d,demo_requested,linkedin_engaged,avg_intent_score,icp_fit_score,trigger_event,existing_customer,contact_converted,true_conversion_prob,funnel_stage,funnel_stage_label
CON-0013441,ACC-001021,Daniel Robertson,HR Coordinator,user_buyer,0.101,2,False,False,0.5533333333333333,1.0,compliance_mandate,True,0,0.7004,2,Opportunity
CON-0013442,ACC-003188,Mrs. Elizabeth Alvarez DVM,CISO,technical_validator,0.359,2,True,True,0.6266666666666667,0.715,compliance_mandate,False,1,0.4986,1,SQL
CON-0013443,ACC-002070,Aaron Reese,Contracts Manager,user_buyer,0.836,1,False,False,1.0,0.218,none,False,1,0.7969,2,Opportunity
CON-0013444,ACC-003060,Kent Morris,Paralegal,user_buyer,0.66,0,False,False,0.6666666666666666,0.469,leadership_change,False,0,0.2713,1,SQL
CON-0013445,ACC-001953,Colleen Christensen,Legal Ops Manager,champion,0.384,1,False,False,0.44333333333333336,0.638,compliance_mandate,False,1,0.5876,1,SQL
CON-0013446,ACC-000755,Jeffrey Nelson,IT Security Manager,technical_validator,0.399,1,False,True,0.6633333333333333,0.772,none,True,0,0.421,1,SQL
CON-0013447,ACC-000462,Robin Harris,Paralegal,user_buyer,0.113,3,False,False,0.8300000000000001,0.497,none,False,0,0.6094,2,Opportunity
CON-0013448,ACC-000843,Christopher Boyd,Chief Legal Officer,economic_buyer,0.287,2,False,False,0.915,0.743,compliance_mandate,False,1,0.753,2,Opportunity
CON-0013449,ACC-001678,Danielle Perry,CFO,economic_buyer,0.152,0,False,False,0.22,0.586,none,False,0,0.0728,0,MQL
CON-0013450,ACC-001299,Jasmine Mcdonald,CISO,technical_validator,0.698,0,True,True,0.8325,0.588,none,False,0,0.6079,2,Opportunity
CON-0013451,ACC-001765,John Stone,Director of Operations,champion,0.292,1,True,True,0.664,0.835,leadership_change,False,0,0.5541,1,SQL
CON-0013452,ACC-001120,Jason Kramer,Director of Operations,champion,0.418,1,False,True,0.8866666666666667,0.697,none,False,1,0.7325,2,Opportunity
CON-0013453,ACC-004055,Melissa Olson,Head of Sales Ops,champion,0.468,0,True,False,0.66,0.366,funding_round,False,1,0.7494,2,Opportunity
CON-0013454,ACC-004724,Jack Reynolds,Director of Operations,champion,0.089,1,False,True,0.22,0.574,none,False,0,0.136,0,MQL
CON-0013455,ACC-000751,Jessica Harrison,Paralegal,user_buyer,0.404,1,False,False,0.6633333333333334,0.853,funding_round,False,0,0.3739,1,SQL
CON-0013456,ACC-002597,Dominique Ortiz,Sales Rep,user_buyer,0.56,0,False,False,0.58125,0.23,none,True,0,0.4194,1,SQL
CON-0013457,ACC-000462,Briana Torres,Sales Rep,user_buyer,0.363,0,False,True,0.58,0.497,none,False,1,0.3226,1,SQL
CON-0013458,ACC-000329,Tyrone Reese,Paralegal,user_buyer,0.562,0,False,False,0.6637500000000001,0.659,none,True,0,0.4744,1,SQL
CON-0013459,ACC-000404,Sean Parker,Sales Rep,user_buyer,0.536,1,False,False,0.33,0.802,none,False,0,0.2411,1,SQL
CON-0013460,ACC-002201,Andrew Bradford,Legal Ops Manager,champion,0.582,2,False,False,0.9433333333333334,0.705,none,False,1,0.8875,3,Closed-Won
CON-0013461,ACC-002081,John Fox,CFO,economic_buyer,0.379,1,False,False,0.44,0.923,none,False,0,0.3513,1,SQL
CON-0013462,ACC-003617,Troy Mayo,Head of Sales Ops,champion,0.407,4,False,False,0.9433333333333334,0.94,none,False,1,0.8273,2,Opportunity
CON-0013463,ACC-004548,John Weeks,IT Security Manager,technical_validator,0.275,3,False,True,0.6616666666666667,0.868,leadership_change,True,1,0.5999,2,Opportunity
CON-0013464,ACC-002117,Kevin Farley,VP Finance,economic_buyer,0.324,0,False,False,0.25,0.944,funding_round,False,0,0.3206,1,SQL
CON-0013465,ACC-002223,Veronica Mueller,Sales Rep,user_buyer,0.331,0,False,False,0.53,0.883,none,False,0,0.4608,1,SQL
CON-0013466,ACC-003846,Melissa Mullen,Director of Operations,champion,0.28,1,True,False,0.745,0.729,leadership_change,False,1,0.5191,1,SQL
CON-0013467,ACC-000091,Amanda Thomas,HR Coordinator,user_buyer,0.094,1,True,True,0.66,0.63,compliance_mandate,False,0,0.1668,0,MQL
CON-0013468,ACC-004594,Tiffany Kelley,VP Engineering,technical_validator,0.246,1,True,False,0.665,0.642,leadership_change,True,1,0.7933,2,Opportunity
CON-0013469,ACC-003201,Brenda Heath,Legal Ops Manager,champion,0.29,2,False,False,0.666,0.913,funding_round,True,1,0.7665,2,Opportunity
CON-0013470,ACC-003004,Michelle Leonard,CISO,technical_validator,0.409,1,False,True,0.33,0.367,tech_refresh,False,0,0.2408,1,SQL
CON-0013471,ACC-001972,Joseph Gutierrez,HR Coordinator,user_buyer,0.707,2,True,False,0.7450000000000001,0.632,none,False,0,0.5397,1,SQL
CON-0013472,ACC-004147,Antonio Thomas,IT Security Manager,technical_validator,0.318,0,False,True,0.0825,0.693,none,False,0,0.2009,0,MQL
CON-0013473,ACC-002484,Sarah Frank,IT Security Manager,technical_validator,0.251,2,False,False,0.8300000000000001,0.915,none,True,0,0.8518,2,Opportunity
CON-0013474,ACC-000123,Joseph Kerr,HR Coordinator,user_buyer,0.259,0,False,False,0.2,0.509,compliance_mandate,False,0,0.0697,0,MQL
CON-0013475,ACC-003487,Robin Lewis,VP Procurement,economic_buyer,0.41,3,False,False,0.5499999999999999,0.706,compliance_mandate,False,1,0.3537,1,SQL
CON-0013476,ACC-001021,Kathy Rodriguez,Legal Ops Manager,champion,0.031,0,False,False,0.33,1.0,compliance_mandate,True,1,0.2391,1,SQL
CON-0013477,ACC-001341,Danielle Davis,Director of Operations,champion,0.655,1,True,False,0.665,0.531,tech_refresh,False,0,0.5507,1,SQL
CON-0013478,ACC-000140,Matthew Martin,Legal Ops Manager,champion,0.36,1,False,False,0.8300000000000001,0.639,none,False,1,0.6296,2,Opportunity
CON-0013479,ACC-000480,Antonio Gilbert,VP Procurement,economic_buyer,0.194,2,False,True,0.798,0.728,none,False,1,0.7292,2,Opportunity
CON-0013480,ACC-002829,Tyler Griffith,Sales Rep,user_buyer,0.273,3,False,False,0.798,0.917,leadership_change,False,1,0.5567,1,SQL
CON-0013481,ACC-002222,Arthur Snyder,CISO,technical_validator,0.368,0,False,False,0.6633333333333334,0.697,none,False,0,0.2268,0,MQL
CON-0013482,ACC-000896,Keith Graves,Legal Ops Manager,champion,0.105,1,False,False,0.33,0.808,none,False,0,0.172,0,MQL
CON-0013483,ACC-003933,Steven Barr,Director of Operations,champion,0.211,2,False,False,0.46399999999999997,0.525,leadership_change,True,1,0.5085,1,SQL
CON-0013484,ACC-003061,Elizabeth Carrillo,Sales Rep,user_buyer,0.818,1,True,False,0.915,0.897,none,False,1,0.7754,2,Opportunity
CON-0013485,ACC-002565,Paul Tapia,HR Coordinator,user_buyer,0.497,1,False,False,0.8300000000000001,0.846,none,False,1,0.6522,2,Opportunity
CON-0013486,ACC-001810,Brad Dean,Head of Sales Ops,champion,0.299,0,False,False,0.44,0.749,none,False,0,0.3305,1,SQL
CON-0013487,ACC-004688,Jamie Becker,VP Engineering,technical_validator,0.187,1,False,False,0.798,0.883,leadership_change,False,1,0.5225,1,SQL
CON-0013488,ACC-003714,Charles Knight,Head of Sales Ops,champion,0.319,1,False,False,0.5775,0.458,leadership_change,True,1,0.6926,2,Opportunity
CON-0013489,ACC-004183,Jonathan Ellis,Legal Ops Manager,champion,0.172,1,True,False,0.915,0.73,tech_refresh,False,1,0.5222,1,SQL
CON-0013490,ACC-003271,Kelli Riley,Paralegal,user_buyer,0.298,1,False,True,0.596,0.33,none,False,0,0.2222,0,MQL
CON-0013491,ACC-001231,Phyllis Johnson,Sales Rep,user_buyer,0.223,1,False,False,0.33,0.812,tech_refresh,False,0,0.2746,1,SQL
CON-0013492,ACC-002288,Alexis Stuart,Chief Legal Officer,economic_buyer,0.182,0,False,True,0.33,0.766,leadership_change,False,1,0.5129,1,SQL
CON-0013493,ACC-004767,Jeremy Stout,CFO,economic_buyer,0.341,0,True,True,0.6633333333333334,0.654,none,False,0,0.5551,1,SQL
CON-0013494,ACC-003816,Matthew Gonzalez,Sales Rep,user_buyer,0.155,2,False,True,0.915,0.707,none,False,1,0.398,1,SQL
CON-0013495,ACC-002228,Laura Rivera,CISO,technical_validator,0.414,0,False,False,0.3325,0.521,compliance_mandate,True,1,0.4763,1,SQL
CON-0013496,ACC-001548,Cassie Mckenzie,Head of Sales Ops,champion,0.659,3,False,True,0.7462500000000001,0.658,none,False,1,0.8625,2,Opportunity
CON-0013497,ACC-003927,Dawn Macias,Legal Ops Manager,champion,0.563,2,False,False,0.83125,0.469,leadership_change,False,0,0.3465,1,SQL
CON-0013498,ACC-002007,Katherine Stephens,Sales Rep,user_buyer,0.839,0,False,False,0.915,0.485,none,True,0,0.69,2,Opportunity
CON-0013499,ACC-004417,Jessica Williams,Sales Rep,user_buyer,0.6,1,False,False,1.0,0.674,none,False,0,0.4952,1,SQL
CON-0013500,ACC-004734,Miss Alicia Castro MD,Director of Operations,champion,0.18,1,False,False,0.33,0.709,compliance_mandate,False,0,0.3935,1,SQL
CON-0013501,ACC-000556,Miguel Case,VP Engineering,technical_validator,0.524,1,True,False,0.7200000000000001,0.538,none,False,0,0.4037,1,SQL
CON-0013502,ACC-003430,Tom Bradshaw,Paralegal,user_buyer,0.28,2,False,False,0.0,0.668,funding_round,True,0,0.2152,0,MQL
CON-0013503,ACC-001288,Joseph Lewis,VP Engineering,technical_validator,0.566,1,False,True,0.932,0.843,none,False,1,0.7222,2,Opportunity
CON-0013504,ACC-004016,Alicia Perez,Contracts Manager,user_buyer,0.73,0,False,True,0.7766666666666667,0.331,none,False,0,0.5539,1,SQL
CON-0013505,ACC-004604,Dr. Christopher Moore,Contracts Manager,user_buyer,0.52,0,False,True,0.495,0.859,none,False,0,0.1614,0,MQL
CON-0013506,ACC-001197,Juan Nelson,IT Security Manager,technical_validator,0.701,3,True,True,0.665,0.783,none,False,1,0.7453,2,Opportunity
CON-0013507,ACC-001020,Jay Smith,IT Security Manager,technical_validator,0.517,0,False,False,0.6637500000000001,0.416,tech_refresh,False,0,0.4789,1,SQL
CON-0013508,ACC-003442,Steven Mcconnell,CISO,technical_validator,0.441,0,False,False,0.6633333333333333,0.564,none,False,0,0.1504,0,MQL
CON-0013509,ACC-001063,David Miller,Chief Legal Officer,economic_buyer,0.455,0,True,False,0.264,0.638,none,False,0,0.1846,0,MQL
CON-0013510,ACC-004902,Marc Mahoney,VP Engineering,technical_validator,0.345,1,True,True,0.66,0.781,funding_round,False,1,0.4194,1,SQL
CON-0013511,ACC-004763,Rachel Jones,Sales Rep,user_buyer,0.684,4,False,False,0.932,0.447,none,False,1,0.7597,2,Opportunity
CON-0013512,ACC-001140,Kendra Patton,Director of Operations,champion,0.32,0,False,False,0.5533333333333333,0.701,none,False,0,0.279,1,SQL
CON-0013513,ACC-002269,Amy Lynn,Legal Ops Manager,champion,0.607,1,False,False,0.7733333333333334,0.753,tech_refresh,False,1,0.7125,2,Opportunity
CON-0013514,ACC-001469,Chelsea Smith,Paralegal,user_buyer,0.16,0,False,False,0.6171428571428572,0.721,none,False,0,0.2934,1,SQL
CON-0013515,ACC-004270,Justin Knight,Paralegal,user_buyer,0.512,0,False,False,0.53,0.535,compliance_mandate,False,1,0.241,1,SQL
CON-0013516,ACC-002605,Paula Brady,VP Finance,economic_buyer,0.768,1,False,False,0.8557142857142858,0.498,tech_refresh,True,1,0.7384,2,Opportunity
CON-0013517,ACC-000024,Jennifer Ball,HR Coordinator,user_buyer,0.3,1,False,False,0.665,0.826,none,False,1,0.2066,0,MQL
CON-0013518,ACC-001588,Kelly Harris,Chief Legal Officer,economic_buyer,0.656,4,False,True,0.796,0.361,funding_round,False,1,0.7041,2,Opportunity
CON-0013519,ACC-002794,Bernard Herman,Legal Ops Manager,champion,0.421,0,False,False,0.5522222222222223,0.902,funding_round,True,0,0.6,2,Opportunity
CON-0013520,ACC-003050,David Myers,IT Security Manager,technical_validator,0.254,1,False,False,0.5533333333333333,0.336,none,False,0,0.3206,1,SQL
CON-0013521,ACC-004031,Heather Boyer,VP Procurement,economic_buyer,0.246,0,True,False,0.495,0.403,funding_round,False,1,0.2281,0,MQL
CON-0013522,ACC-004886,Nancy Vang,CISO,technical_validator,0.169,1,False,True,0.42714285714285716,0.894,funding_round,False,0,0.2548,1,SQL
CON-0013523,ACC-000333,James Conley,Chief Legal Officer,economic_buyer,0.742,1,False,False,0.8866666666666667,0.565,tech_refresh,False,0,0.8004,2,Opportunity
CON-0013524,ACC-002970,Kevin Thomas,Head of Sales Ops,champion,0.264,1,False,False,0.2475,0.928,leadership_change,False,0,0.4772,1,SQL
CON-0013525,ACC-001673,Christina Gray,IT Security Manager,technical_validator,0.26,2,True,False,0.41375,0.768,none,False,0,0.5531,1,SQL
CON-0013526,ACC-004130,Jennifer Park,Chief Legal Officer,economic_buyer,0.463,1,False,False,0.915,0.747,none,False,1,0.908,3,Closed-Won
CON-0013527,ACC-000040,Kenneth Hicks,HR Coordinator,user_buyer,0.499,0,False,False,0.6633333333333333,0.816,none,False,0,0.3009,1,SQL
CON-0013528,ACC-000315,Kayla Anderson,Contracts Manager,user_buyer,0.737,0,False,False,0.7733333333333334,0.627,none,False,0,0.5562,1,SQL
CON-0013529,ACC-000302,Jennifer Taylor,Legal Ops Manager,champion,0.626,2,False,False,0.665,0.795,none,False,1,0.8021,2,Opportunity
CON-0013530,ACC-000237,Philip Mcfarland,VP Finance,economic_buyer,0.404,5,False,False,0.9028571428571429,0.946,none,False,1,0.8408,2,Opportunity
CON-0013531,ACC-003980,Douglas Gregory,HR Coordinator,user_buyer,0.225,0,False,False,0.462,0.814,funding_round,False,0,0.3034,1,SQL
CON-0013532,ACC-003531,Makayla Parker,CFO,economic_buyer,0.199,3,False,False,0.44,0.511,compliance_mandate,False,0,0.4361,1,SQL
CON-0013533,ACC-002259,Michael Simpson,Director of Operations,champion,0.239,0,False,False,0.3333333333333333,0.629,funding_round,False,1,0.1159,0,MQL
CON-0013534,ACC-003946,Jeremy Tucker,HR Coordinator,user_buyer,0.594,1,True,False,0.6614285714285716,0.357,none,False,0,0.2939,1,SQL
CON-0013535,ACC-003109,Ashley Rodriguez,Sales Rep,user_buyer,0.173,2,False,False,0.33,0.503,leadership_change,True,0,0.2944,1,SQL
CON-0013536,ACC-002589,William Johnson,Paralegal,user_buyer,0.665,0,False,False,0.3866666666666667,0.525,none,True,0,0.5107,1,SQL
CON-0013537,ACC-001933,Whitney Clark,HR Coordinator,user_buyer,0.69,4,False,True,0.8300000000000001,0.634,tech_refresh,False,1,0.8262,2,Opportunity
CON-0013538,ACC-004206,Emma Downs,VP Engineering,technical_validator,0.358,3,False,False,0.732,0.615,none,False,0,0.5592,1,SQL
CON-0013539,ACC-002074,Emily Lopez,CFO,economic_buyer,0.321,0,False,False,0.66,0.703,none,False,0,0.2893,1,SQL
CON-0013540,ACC-003821,James Oliver,VP Finance,economic_buyer,0.695,1,False,True,0.66,0.361,tech_refresh,True,1,0.4572,1,SQL
CON-0013541,ACC-004796,Christine Alvarado,Paralegal,user_buyer,0.697,3,False,False,0.8325,0.755,none,False,1,0.8646,2,Opportunity
CON-0013542,ACC-001095,Jessica Mccann,Director of Operations,champion,0.127,0,False,False,0.165,0.631,leadership_change,True,1,0.0748,0,MQL
CON-0013543,ACC-002258,Natasha Melendez,VP Procurement,economic_buyer,0.428,0,True,False,0.6633333333333333,0.998,none,False,1,0.628,2,Opportunity
CON-0013544,ACC-001985,Jennifer Lowe,Sales Rep,user_buyer,0.088,3,False,False,0.6633333333333333,0.392,leadership_change,False,1,0.5188,1,SQL
CON-0013545,ACC-003364,Sandy Harris,HR Coordinator,user_buyer,0.042,0,True,False,0.132,0.765,none,False,0,0.0326,0,MQL
CON-0013546,ACC-002446,April Miller,Sales Rep,user_buyer,0.249,0,False,False,0.4125,0.584,funding_round,False,0,0.3879,1,SQL
CON-0013547,ACC-004249,Tonya Blake,CISO,technical_validator,0.024,1,False,False,0.66,0.327,compliance_mandate,False,0,0.1257,0,MQL
CON-0013548,ACC-004223,Douglas Thomas,HR Coordinator,user_buyer,0.53,0,False,False,0.6642857142857144,0.768,leadership_change,False,1,0.4355,1,SQL
CON-0013549,ACC-000398,Frank Keith,Contracts Manager,user_buyer,0.5,0,False,True,0.528,0.738,tech_refresh,False,0,0.2834,1,SQL
CON-0013550,ACC-004897,William Dean,Legal Ops Manager,champion,0.516,1,False,False,0.732,0.714,none,False,1,0.3193,1,SQL
CON-0013551,ACC-003466,Rachel Brown,HR Coordinator,user_buyer,0.582,1,True,True,0.7475,0.842,leadership_change,False,0,0.4673,1,SQL
CON-0013552,ACC-002019,Christina Pierce,Contracts Manager,user_buyer,0.755,1,True,False,0.6633333333333333,0.622,none,True,0,0.7831,2,Opportunity
CON-0013553,ACC-004145,Mitchell Hughes,Legal Ops Manager,champion,0.498,1,True,False,1.0,0.661,funding_round,False,1,0.8331,2,Opportunity
CON-0013554,ACC-000284,David Stevenson,Director of Operations,champion,0.67,2,False,False,0.5516666666666667,0.814,tech_refresh,False,1,0.8249,2,Opportunity
CON-0013555,ACC-004975,Matthew Lara,Head of Sales Ops,champion,0.736,1,False,True,0.915,0.466,none,True,1,0.7974,2,Opportunity
CON-0013556,ACC-002164,David Melton,Director of Operations,champion,0.409,1,True,False,0.165,0.847,tech_refresh,False,1,0.2658,1,SQL
CON-0013557,ACC-004007,Christine Johnson,CISO,technical_validator,0.137,1,False,False,0.44333333333333336,0.804,compliance_mandate,False,0,0.14,0,MQL
CON-0013558,ACC-002738,Margaret Davis,IT Security Manager,technical_validator,0.223,1,False,False,0.0,0.639,none,False,0,0.0761,0,MQL
CON-0013559,ACC-000334,Tammy Whitehead,Legal Ops Manager,champion,0.334,1,False,False,0.8,0.745,tech_refresh,False,1,0.6254,2,Opportunity
CON-0013560,ACC-000233,Anthony Marshall,VP Engineering,technical_validator,0.257,3,True,False,0.7475,0.562,none,False,1,0.4152,1,SQL
CON-0013561,ACC-003030,Ralph Marshall,Paralegal,user_buyer,0.705,1,False,False,0.662,0.451,none,True,0,0.386,1,SQL
CON-0013562,ACC-000575,Francisco Adams,VP Procurement,economic_buyer,0.122,0,False,False,0.8300000000000001,0.57,none,True,0,0.3564,1,SQL
CON-0013563,ACC-001881,Sharon Johnson,HR Coordinator,user_buyer,0.331,2,False,False,0.6633333333333334,0.543,tech_refresh,False,1,0.565,1,SQL
CON-0013564,ACC-002716,Clarence Hall,HR Coordinator,user_buyer,0.223,2,False,False,0.7475,0.473,leadership_change,False,0,0.2642,1,SQL
CON-0013565,ACC-004448,Kristin Johnson,Legal Ops Manager,champion,0.29,0,False,False,0.665,0.62,compliance_mandate,True,0,0.3359,1,SQL
CON-0013566,ACC-002645,Megan Murray,HR Coordinator,user_buyer,0.349,0,True,False,0.665,0.424,none,False,1,0.2428,1,SQL
CON-0013567,ACC-002308,Michael Robbins,Legal Ops Manager,champion,0.352,0,False,True,0.495,0.636,none,False,0,0.3462,1,SQL
CON-0013568,ACC-002054,Taylor Richards,Legal Ops Manager,champion,0.661,1,False,True,0.8300000000000001,0.603,none,False,1,0.7619,2,Opportunity
CON-0013569,ACC-003821,Dale Gonzalez,VP Procurement,economic_buyer,0.258,0,False,True,0.6633333333333334,0.361,tech_refresh,True,1,0.2952,1,SQL
CON-0013570,ACC-003910,Julie Wilkinson,Contracts Manager,user_buyer,0.691,1,False,False,0.6625,0.638,none,False,0,0.3575,1,SQL
CON-0013571,ACC-000660,Eric Hoffman,VP Finance,economic_buyer,0.199,0,False,True,0.33166666666666667,0.844,none,False,1,0.4972,1,SQL
CON-0013572,ACC-003743,James Duke,Legal Ops Manager,champion,0.373,1,False,False,0.6642857142857144,0.583,none,False,0,0.4048,1,SQL
CON-0013573,ACC-003272,Laura Santana,Director of Operations,champion,0.317,0,False,False,0.33,0.501,leadership_change,False,0,0.2618,1,SQL
CON-0013574,ACC-002580,Ashley Suarez,VP Procurement,economic_buyer,0.401,0,False,False,0.7114285714285715,1.0,none,True,0,0.5139,1,SQL
CON-0013575,ACC-001195,Joanne Johnson,Paralegal,user_buyer,0.4,2,True,False,0.66,0.691,none,True,0,0.5287,1,SQL
CON-0013576,ACC-002964,Jane Taylor,VP Engineering,technical_validator,0.299,0,False,False,0.4975,0.603,none,False,0,0.309,1,SQL
CON-0013577,ACC-000347,Dominique Zamora,Paralegal,user_buyer,0.651,1,False,False,0.8866666666666667,0.613,leadership_change,False,0,0.4916,1,SQL
CON-0013578,ACC-003711,Crystal Hall,Contracts Manager,user_buyer,0.427,3,False,False,0.7200000000000001,0.465,none,True,0,0.5964,1,SQL
CON-0013579,ACC-001266,Richard Robinson,HR Coordinator,user_buyer,0.338,1,False,False,0.25,0.395,leadership_change,False,1,0.1164,0,MQL
CON-0013580,ACC-003886,Mary Carter,Head of Sales Ops,champion,0.808,1,False,False,0.8883333333333333,0.829,none,True,1,0.8799,2,Opportunity
CON-0013581,ACC-003478,Miranda Mays,Paralegal,user_buyer,0.391,2,False,False,0.2475,0.719,none,True,0,0.6354,2,Opportunity
CON-0013582,ACC-001678,Brett Gates,Paralegal,user_buyer,0.379,0,False,False,0.264,0.586,none,False,0,0.0639,0,MQL
CON-0013583,ACC-003562,Robert Solis,Head of Sales Ops,champion,0.207,0,False,False,0.495,0.812,none,False,1,0.4874,1,SQL
CON-0013584,ACC-003561,Matthew Ochoa,VP Engineering,technical_validator,0.067,3,False,False,0.46399999999999997,0.718,none,False,1,0.3652,1,SQL
CON-0013585,ACC-004480,Shawn Ray,Paralegal,user_buyer,0.49,0,False,True,0.665,0.897,tech_refresh,False,0,0.1642,0,MQL
CON-0013586,ACC-004392,Eric Drake,Legal Ops Manager,champion,0.494,0,False,False,0.665,0.83,none,False,0,0.4626,1,SQL
CON-0013587,ACC-001349,Nancy Weiss,Sales Rep,user_buyer,0.536,1,False,False,0.7766666666666667,0.771,none,False,1,0.5559,1,SQL
CON-0013588,ACC-001635,Brent Powell,IT Security Manager,technical_validator,0.578,0,False,True,0.8300000000000001,0.574,none,False,1,0.5282,1,SQL
CON-0013589,ACC-001794,Brittany Parker,Paralegal,user_buyer,0.691,0,True,False,0.66,0.91,tech_refresh,True,1,0.6806,2,Opportunity
CON-0013590,ACC-003963,Jesse Estrada,Director of Operations,champion,0.215,2,False,True,0.5144444444444445,1.0,compliance_mandate,False,1,0.4836,1,SQL
CON-0013591,ACC-002560,Tracy Bowman,IT Security Manager,technical_validator,0.443,1,True,False,0.44333333333333336,0.92,compliance_mandate,False,0,0.5621,1,SQL
